0.072,240,51
0.072,240,51
0.072,240,51
0.072,240,51
0.072,240,51
0.072,240,51
0.072,240,51
0.072,240,51
0.072,240,51
0.072,240,51
0.072,250,45
0.072,250,45
0.072,250,45
0.072,250,45
0.072,250,45
0.072,250,45
0.072,250,45
0.072,250,45
0.072,250,45
0.072,250,45
0.072,260,52
0.072,260,52
0.072,260,52
0.072,260,52
0.072,260,52
0.072,260,52
0.072,260,52
0.072,260,52
0.072,260,52
0.072,260,52
0.072,270,52
0.072,270,52
0.072,270,52
0.072,270,52
0.072,270,52
0.072,270,52
0.072,270,52
0.072,270,52
0.072,270,52
0.072,270,52
0.072,280,53
0.072,280,53
0.072,280,53
0.072,280,53
0.072,280,53
0.072,280,53
0.072,280,53
0.072,280,53
0.072,280,53
0.072,280,53
0.072,290,53
0.072,290,53
0.072,290,53
0.072,290,53
0.072,290,53
0.072,290,53
0.072,290,53
0.072,290,53
0.072,290,53
0.072,290,53
0.072,300,45
0.072,300,45
0.072,300,45
0.072,300,45
0.072,300,45
0.072,300,45
0.072,300,45
0.072,300,45
0.072,300,45
0.072,300,45
0.072,310,52
0.072,310,52
0.072,310,52
0.072,310,52
0.072,310,52
0.072,310,52
0.072,310,52
0.072,310,52
0.072,310,52
0.072,310,52
0.072,320,53
0.072,320,53
0.072,320,53
0.072,320,53
0.072,320,53
0.072,320,53
0.072,320,53
0.072,320,53
0.072,320,53
0.072,320,53
0.072,330,53
0.072,330,53
0.072,330,53
0.072,330,53
0.072,330,53
0.072,330,53
0.072,330,53
0.072,330,53
0.072,330,53
0.072,330,53
0.072,340,51
0.072,340,51
0.072,340,51
0.072,340,51
0.072,340,51
0.072,340,51
0.072,340,51
0.072,340,51
0.072,340,51
0.072,340,51
0.072,350,52
0.072,350,52
0.072,350,52
0.072,350,52
0.072,350,52
0.072,350,52
0.072,350,52
0.072,350,52
0.072,350,52
0.072,350,52
0.072,360,51
0.072,360,51
0.072,360,51
0.072,360,51
0.072,360,51
0.072,360,51
0.072,360,51
0.072,360,51
0.072,360,51
0.072,360,51
0.072,370,51
0.072,370,51
0.072,370,51
0.072,370,51
0.072,370,51
0.072,370,51
0.072,370,51
0.072,370,51
0.072,370,51
0.072,370,51
0.072,380,51
0.072,380,51
0.072,380,51
0.072,380,51
0.072,380,51
0.072,380,51
0.072,380,51
0.072,380,51
0.072,380,51
0.072,380,51
0.072,390,51
0.072,390,51
0.072,390,51
0.072,390,51
0.072,390,51
0.072,390,51
0.072,390,51
0.072,390,51
0.072,390,51
0.072,390,51
0.072,400,53
0.072,400,53
0.072,400,53
0.072,400,53
0.072,400,53
0.072,400,53
0.072,400,53
0.072,400,53
0.072,400,53
0.072,400,53
0.072,410,51
0.072,410,51
0.072,410,51
0.072,410,51
0.072,410,51
0.072,410,51
0.072,410,51
0.072,410,51
0.072,410,51
0.072,410,51
0.072,420,53
0.072,420,53
0.072,420,53
0.072,420,53
0.072,420,53
0.072,420,53
0.072,420,53
0.072,420,53
0.072,420,53
0.072,420,53
0.072,430,53
0.072,430,53
0.072,430,53
0.072,430,53
0.072,430,53
0.072,430,53
0.072,430,53
0.072,430,53
0.072,430,53
0.072,430,53
0.072,440,51
0.072,440,51
0.072,440,51
0.072,440,51
0.072,440,51
0.072,440,51
0.072,440,51
0.072,440,51
0.072,440,51
0.072,440,51
0.072,450,54
0.072,450,54
0.072,450,54
0.072,450,54
0.072,450,54
0.072,450,54
0.072,450,54
0.072,450,54
0.072,450,54
0.072,450,54
0.072,460,53
0.072,460,53
0.072,460,53
0.072,460,53
0.072,460,53
0.072,460,53
0.072,460,53
0.072,460,53
0.072,460,53
0.072,460,53
0.072,470,53
0.072,470,53
0.072,470,53
0.072,470,53
0.072,470,53
0.072,470,53
0.072,470,53
0.072,470,53
0.072,470,53
0.072,470,53
0.072,480,51
0.072,480,51
0.072,480,51
0.072,480,51
0.072,480,51
0.072,480,51
0.072,480,51
0.072,480,51
0.072,480,51
0.072,480,51
0.072,490,51
0.072,490,51
0.072,490,51
0.072,490,51
0.072,490,51
0.072,490,51
0.072,490,51
0.072,490,51
0.072,490,51
0.072,490,51
0.072,500,53
0.072,500,53
0.072,500,53
0.072,500,53
0.072,500,53
0.072,500,53
0.072,500,53
0.072,500,53
0.072,500,53
0.072,500,53
0.072,510,52
0.072,510,52
0.072,510,52
0.072,510,52
0.072,510,52
0.072,510,52
0.072,510,52
0.072,510,52
0.072,510,52
0.072,510,52
0.072,520,51
0.072,520,51
0.072,520,51
0.072,520,51
0.072,520,51
0.072,520,51
0.072,520,51
0.072,520,51
0.072,520,51
0.072,520,51
0.072,530,52
0.072,530,52
0.072,530,52
0.072,530,52
0.072,530,52
0.072,530,52
0.072,530,52
0.072,530,52
0.072,530,52
0.072,530,52
0.072,540,51
0.072,540,51
0.072,540,51
0.072,540,51
0.072,540,51
0.072,540,51
0.072,540,51
0.072,540,51
0.072,540,51
0.072,540,51
0.072,550,52
0.072,550,52
0.072,550,52
0.072,550,52
0.072,550,52
0.072,550,52
0.072,550,52
0.072,550,52
0.072,550,52
0.072,550,52
0.072,560,52
0.072,560,52
0.072,560,52
0.072,560,52
0.072,560,52
0.072,560,52
0.072,560,52
0.072,560,52
0.072,560,52
0.072,560,52
0.072,570,51
0.072,570,51
0.072,570,51
0.072,570,51
0.072,570,51
0.072,570,51
0.072,570,51
0.072,570,51
0.072,570,51
0.072,570,51
0.072,580,52
0.072,580,52
0.072,580,52
0.072,580,52
0.072,580,52
0.072,580,52
0.072,580,52
0.072,580,52
0.072,580,52
0.072,580,52
0.072,590,53
0.072,590,53
0.072,590,53
0.072,590,53
0.072,590,53
0.072,590,53
0.072,590,53
0.072,590,53
0.072,590,53
0.072,590,53
0.072,600,52
0.072,600,52
0.072,600,52
0.072,600,52
0.072,600,52
0.072,600,52
0.072,600,52
0.072,600,52
0.072,600,52
0.072,600,52
0.072,610,52
0.072,610,52
0.072,610,52
0.072,610,52
0.072,610,52
0.072,610,52
0.072,610,52
0.072,610,52
0.072,610,52
0.072,610,52
0.072,620,52
0.072,620,52
0.072,620,52
0.072,620,52
0.072,620,52
0.072,620,52
0.072,620,52
0.072,620,52
0.072,620,52
0.072,620,52
0.072,630,52
0.072,630,52
0.072,630,52
0.072,630,52
0.072,630,52
0.072,630,52
0.072,630,52
0.072,630,52
0.072,630,52
0.072,630,52
0.072,640,52
0.072,640,52
0.072,640,52
0.072,640,52
0.072,640,52
0.072,640,52
0.072,640,52
0.072,640,52
0.072,640,52
0.072,640,52
0.072,650,52
0.072,650,52
0.072,650,52
0.072,650,52
0.072,650,52
0.072,650,52
0.072,650,52
0.072,650,52
0.072,650,52
0.072,650,52
0.072,660,52
0.072,660,52
0.072,660,52
0.072,660,52
0.072,660,52
0.072,660,52
0.072,660,52
0.072,660,52
0.072,660,52
0.072,660,52
0.072,670,50
0.072,670,50
0.072,670,50
0.072,670,50
0.072,670,50
0.072,670,50
0.072,670,50
0.072,670,50
0.072,670,50
0.072,670,50
0.072,680,52
0.072,680,52
0.072,680,52
0.072,680,52
0.072,680,52
0.072,680,52
0.072,680,52
0.072,680,52
0.072,680,52
0.072,680,52
0.072,690,52
0.072,690,52
0.072,690,52
0.072,690,52
0.072,690,52
0.072,690,52
0.072,690,52
0.072,690,52
0.072,690,52
0.072,690,52
0.072,700,52
0.072,700,52
0.072,700,52
0.072,700,52
0.072,700,52
0.072,700,52
0.072,700,52
0.072,700,52
0.072,700,52
0.072,700,52
0.072,710,51
0.072,710,51
0.072,710,51
0.072,710,51
0.072,710,51
0.072,710,51
0.072,710,51
0.072,710,51
0.072,710,51
0.072,710,51
0.072,720,52
0.072,720,52
0.072,720,52
0.072,720,52
0.072,720,52
0.072,720,52
0.072,720,52
0.072,720,52
0.072,720,52
0.072,720,52
0.072,730,51
0.072,730,51
0.072,730,51
0.072,730,51
0.072,730,51
0.072,730,51
0.072,730,51
0.072,730,51
0.072,730,51
0.072,730,51
0.072,740,50
0.072,740,50
0.072,740,50
0.072,740,50
0.072,740,50
0.072,740,50
0.072,740,50
0.072,740,50
0.072,740,50
0.072,740,50
0.072,750,52
0.072,750,52
0.072,750,52
0.072,750,52
0.072,750,52
0.072,750,52
0.072,750,52
0.072,750,52
0.072,750,52
0.072,750,52
0.072,760,52
0.072,760,52
0.072,760,52
0.072,760,52
0.072,760,52
0.072,760,52
0.072,760,52
0.072,760,52
0.072,760,52
0.072,760,52
0.072,770,52
0.072,770,52
0.072,770,52
0.072,770,52
0.072,770,52
0.072,770,52
0.072,770,52
0.072,770,52
0.072,770,52
0.072,770,52
0.072,780,52
0.072,780,52
0.072,780,52
0.072,780,52
0.072,780,52
0.072,780,52
0.072,780,52
0.072,780,52
0.072,780,52
0.072,780,52
0.072,790,51
0.072,790,51
0.072,790,51
0.072,790,51
0.072,790,51
0.072,790,51
0.072,790,51
0.072,790,51
0.072,790,51
0.072,790,51
0.072,800,52
0.072,800,52
0.072,800,52
0.072,800,52
0.072,800,52
0.072,800,52
0.072,800,52
0.072,800,52
0.072,800,52
0.072,800,52
0.072,810,51
0.072,810,51
0.072,810,51
0.072,810,51
0.072,810,51
0.072,810,51
0.072,810,51
0.072,810,51
0.072,810,51
0.072,810,51
0.072,820,11
0.072,820,11
0.072,820,11
0.072,820,11
0.072,820,11
0.072,820,11
0.072,820,11
0.072,820,11
0.072,820,11
0.072,820,11
0.072,830,51
0.072,830,51
0.072,830,51
0.072,830,51
0.072,830,51
0.072,830,51
0.072,830,51
0.072,830,51
0.072,830,51
0.072,830,51
0.072,840,51
0.072,840,51
0.072,840,51
0.072,840,51
0.072,840,51
0.072,840,51
0.072,840,51
0.072,840,51
0.072,840,51
0.072,840,51
0.072,850,51
0.072,850,51
0.072,850,51
0.072,850,51
0.072,850,51
0.072,850,51
0.072,850,51
0.072,850,51
0.072,850,51
0.072,850,51
0.072,860,51
0.072,860,51
0.072,860,51
0.072,860,51
0.072,860,51
0.072,860,51
0.072,860,51
0.072,860,51
0.072,860,51
0.072,860,51
0.072,870,51
0.072,870,51
0.072,870,51
0.072,870,51
0.072,870,51
0.072,870,51
0.072,870,51
0.072,870,51
0.072,870,51
0.072,870,51
0.072,880,52
0.072,880,52
0.072,880,52
0.072,880,52
0.072,880,52
0.072,880,52
0.072,880,52
0.072,880,52
0.072,880,52
0.072,880,52
0.072,890,50
0.072,890,50
0.072,890,50
0.072,890,50
0.072,890,50
0.072,890,50
0.072,890,50
0.072,890,50
0.072,890,50
0.072,890,50
0.072,900,46
0.072,900,46
0.072,900,46
0.072,900,46
0.072,900,46
0.072,900,46
0.072,900,46
0.072,900,46
0.072,900,46
0.072,900,46
0.072,910,11
0.072,910,11
0.072,910,11
0.072,910,11
0.072,910,11
0.072,910,11
0.072,910,11
0.072,910,11
0.072,910,11
0.072,910,11
0.072,920,11
0.072,920,11
0.072,920,11
0.072,920,11
0.072,920,11
0.072,920,11
0.072,920,11
0.072,920,11
0.072,920,11
0.072,920,11
0.072,930,20
0.072,930,20
0.072,930,20
0.072,930,20
0.072,930,20
0.072,930,20
0.072,930,20
0.072,930,20
0.072,930,20
0.072,930,20
0.072,940,11
0.072,940,11
0.072,940,11
0.072,940,11
0.072,940,11
0.072,940,11
0.072,940,11
0.072,940,11
0.072,940,11
0.072,940,11
0.072,950,12
0.072,950,12
0.072,950,12
0.072,950,12
0.072,950,12
0.072,950,12
0.072,950,12
0.072,950,12
0.072,950,12
0.072,950,12
0.072,960,11
0.072,960,11
0.072,960,11
0.072,960,11
0.072,960,11
0.072,960,11
0.072,960,11
0.072,960,11
0.072,960,11
0.072,960,11
0.072,970,11
0.072,970,11
0.072,970,11
0.072,970,11
0.072,970,11
0.072,970,11
0.072,970,11
0.072,970,11
0.072,970,11
0.072,970,11
0.072,980,11
0.072,980,11
0.072,980,11
0.072,980,11
0.072,980,11
0.072,980,11
0.072,980,11
0.072,980,11
0.072,980,11
0.072,980,11
0.072,990,11
0.072,990,11
0.072,990,11
0.072,990,11
0.072,990,11
0.072,990,11
0.072,990,11
0.072,990,11
0.072,990,11
0.072,990,11
0.072,1000,51
0.072,1000,51
0.072,1000,51
0.072,1000,51
0.072,1000,51
0.072,1000,51
0.072,1000,51
0.072,1000,51
0.072,1000,51
0.072,1000,51
0.072,1010,9
0.072,1010,9
0.072,1010,9
0.072,1010,9
0.072,1010,9
0.072,1010,9
0.072,1010,9
0.072,1010,9
0.072,1010,9
0.072,1010,9
0.072,1020,12
0.072,1020,12
0.072,1020,12
0.072,1020,12
0.072,1020,12
0.072,1020,12
0.072,1020,12
0.072,1020,12
0.072,1020,12
0.072,1020,12
0.072,1030,2
0.072,1030,2
0.072,1030,2
0.072,1030,2
0.072,1030,2
0.072,1030,2
0.072,1030,2
0.072,1030,2
0.072,1030,2
0.072,1030,2
0.072,1040,11
0.072,1040,11
0.072,1040,11
0.072,1040,11
0.072,1040,11
0.072,1040,11
0.072,1040,11
0.072,1040,11
0.072,1040,11
0.072,1040,11
0.072,1050,14
0.072,1050,14
0.072,1050,14
0.072,1050,14
0.072,1050,14
0.072,1050,14
0.072,1050,14
0.072,1050,14
0.072,1050,14
0.072,1050,14
0.072,1060,4
0.072,1060,4
0.072,1060,4
0.072,1060,4
0.072,1060,4
0.072,1060,4
0.072,1060,4
0.072,1060,4
0.072,1060,4
0.072,1060,4
0.072,1070,3
0.072,1070,3
0.072,1070,3
0.072,1070,3
0.072,1070,3
0.072,1070,3
0.072,1070,3
0.072,1070,3
0.072,1070,3
0.072,1070,3
0.072,1080,5
0.072,1080,5
0.072,1080,5
0.072,1080,5
0.072,1080,5
0.072,1080,5
0.072,1080,5
0.072,1080,5
0.072,1080,5
0.072,1080,5
0.072,1090,1
0.072,1090,1
0.072,1090,1
0.072,1090,1
0.072,1090,1
0.072,1090,1
0.072,1090,1
0.072,1090,1
0.072,1090,1
0.072,1090,1
0.072,1100,1
0.072,1100,1
0.072,1100,1
0.072,1100,1
0.072,1100,1
0.072,1100,1
0.072,1100,1
0.072,1100,1
0.072,1100,1
0.072,1100,1
0.072,1110,2
0.072,1110,2
0.072,1110,2
0.072,1110,2
0.072,1110,2
0.072,1110,2
0.072,1110,2
0.072,1110,2
0.072,1110,2
0.072,1110,2
0.072,1120,3
0.072,1120,3
0.072,1120,3
0.072,1120,3
0.072,1120,3
0.072,1120,3
0.072,1120,3
0.072,1120,3
0.072,1120,3
0.072,1120,3
0.072,1130,7
0.072,1130,7
0.072,1130,7
0.072,1130,7
0.072,1130,7
0.072,1130,7
0.072,1130,7
0.072,1130,7
0.072,1130,7
0.072,1130,7
0.072,1140,4
0.072,1140,4
0.072,1140,4
0.072,1140,4
0.072,1140,4
0.072,1140,4
0.072,1140,4
0.072,1140,4
0.072,1140,4
0.072,1140,4
0.072,1150,11
0.072,1150,11
0.072,1150,11
0.072,1150,11
0.072,1150,11
0.072,1150,11
0.072,1150,11
0.072,1150,11
0.072,1150,11
0.072,1150,11
0.072,1160,46
0.072,1160,46
0.072,1160,46
0.072,1160,46
0.072,1160,46
0.072,1160,46
0.072,1160,46
0.072,1160,46
0.072,1160,46
0.072,1160,46
0.072,1170,11
0.072,1170,11
0.072,1170,11
0.072,1170,11
0.072,1170,11
0.072,1170,11
0.072,1170,11
0.072,1170,11
0.072,1170,11
0.072,1170,11
0.072,1180,11
0.072,1180,11
0.072,1180,11
0.072,1180,11
0.072,1180,11
0.072,1180,11
0.072,1180,11
0.072,1180,11
0.072,1180,11
0.072,1180,11
0.072,1190,11
0.072,1190,11
0.072,1190,11
0.072,1190,11
0.072,1190,11
0.072,1190,11
0.072,1190,11
0.072,1190,11
0.072,1190,11
0.072,1190,11
0.072,1200,12
0.072,1200,12
0.072,1200,12
0.072,1200,12
0.072,1200,12
0.072,1200,12
0.072,1200,12
0.072,1200,12
0.072,1200,12
0.072,1200,12
0.072,1210,11
0.072,1210,11
0.072,1210,11
0.072,1210,11
0.072,1210,11
0.072,1210,11
0.072,1210,11
0.072,1210,11
0.072,1210,11
0.072,1210,11
0.072,1220,2
0.072,1220,2
0.072,1220,2
0.072,1220,2
0.072,1220,2
0.072,1220,2
0.072,1220,2
0.072,1220,2
0.072,1220,2
0.072,1220,2
0.072,1230,2
0.072,1230,2
0.072,1230,2
0.072,1230,2
0.072,1230,2
0.072,1230,2
0.072,1230,2
0.072,1230,2
0.072,1230,2
0.072,1230,2
0.072,1240,11
0.072,1240,11
0.072,1240,11
0.072,1240,11
0.072,1240,11
0.072,1240,11
0.072,1240,11
0.072,1240,11
0.072,1240,11
0.072,1240,11
0.072,1250,3
0.072,1250,3
0.072,1250,3
0.072,1250,3
0.072,1250,3
0.072,1250,3
0.072,1250,3
0.072,1250,3
0.072,1250,3
0.072,1250,3
0.072,1260,1
0.072,1260,1
0.072,1260,1
0.072,1260,1
0.072,1260,1
0.072,1260,1
0.072,1260,1
0.072,1260,1
0.072,1260,1
0.072,1260,1
0.072,1270,11
0.072,1270,11
0.072,1270,11
0.072,1270,11
0.072,1270,11
0.072,1270,11
0.072,1270,11
0.072,1270,11
0.072,1270,11
0.072,1270,11
0.072,1280,2
0.072,1280,2
0.072,1280,2
0.072,1280,2
0.072,1280,2
0.072,1280,2
0.072,1280,2
0.072,1280,2
0.072,1280,2
0.072,1280,2
0.072,1290,1
0.072,1290,1
0.072,1290,1
0.072,1290,1
0.072,1290,1
0.072,1290,1
0.072,1290,1
0.072,1290,1
0.072,1290,1
0.072,1290,1
0.072,1300,3
0.072,1300,3
0.072,1300,3
0.072,1300,3
0.072,1300,3
0.072,1300,3
0.072,1300,3
0.072,1300,3
0.072,1300,3
0.072,1300,3
0.072,1310,11
0.072,1310,11
0.072,1310,11
0.072,1310,11
0.072,1310,11
0.072,1310,11
0.072,1310,11
0.072,1310,11
0.072,1310,11
0.072,1310,11
0.072,1320,4
0.072,1320,4
0.072,1320,4
0.072,1320,4
0.072,1320,4
0.072,1320,4
0.072,1320,4
0.072,1320,4
0.072,1320,4
0.072,1320,4
0.072,1330,3
0.072,1330,3
0.072,1330,3
0.072,1330,3
0.072,1330,3
0.072,1330,3
0.072,1330,3
0.072,1330,3
0.072,1330,3
0.072,1330,3
0.072,1340,5
0.072,1340,5
0.072,1340,5
0.072,1340,5
0.072,1340,5
0.072,1340,5
0.072,1340,5
0.072,1340,5
0.072,1340,5
0.072,1340,5
0.072,1350,20
0.072,1350,20
0.072,1350,20
0.072,1350,20
0.072,1350,20
0.072,1350,20
0.072,1350,20
0.072,1350,20
0.072,1350,20
0.072,1350,20
0.072,1360,12
0.072,1360,12
0.072,1360,12
0.072,1360,12
0.072,1360,12
0.072,1360,12
0.072,1360,12
0.072,1360,12
0.072,1360,12
0.072,1360,12
0.072,1370,11
0.072,1370,11
0.072,1370,11
0.072,1370,11
0.072,1370,11
0.072,1370,11
0.072,1370,11
0.072,1370,11
0.072,1370,11
0.072,1370,11
0.072,1380,11
0.072,1380,11
0.072,1380,11
0.072,1380,11
0.072,1380,11
0.072,1380,11
0.072,1380,11
0.072,1380,11
0.072,1380,11
0.072,1380,11
0.072,1390,11
0.072,1390,11
0.072,1390,11
0.072,1390,11
0.072,1390,11
0.072,1390,11
0.072,1390,11
0.072,1390,11
0.072,1390,11
0.072,1390,11
0.072,1400,11
0.072,1400,11
0.072,1400,11
0.072,1400,11
0.072,1400,11
0.072,1400,11
0.072,1400,11
0.072,1400,11
0.072,1400,11
0.072,1400,11
0.072,1410,3
0.072,1410,3
0.072,1410,3
0.072,1410,3
0.072,1410,3
0.072,1410,3
0.072,1410,3
0.072,1410,3
0.072,1410,3
0.072,1410,3
0.072,1420,3
0.072,1420,3
0.072,1420,3
0.072,1420,3
0.072,1420,3
0.072,1420,3
0.072,1420,3
0.072,1420,3
0.072,1420,3
0.072,1420,3
0.072,1430,3
0.072,1430,3
0.072,1430,3
0.072,1430,3
0.072,1430,3
0.072,1430,3
0.072,1430,3
0.072,1430,3
0.072,1430,3
0.072,1430,3
0.072,1440,1
0.072,1440,1
0.072,1440,1
0.072,1440,1
0.072,1440,1
0.072,1440,1
0.072,1440,1
0.072,1440,1
0.072,1440,1
0.072,1440,1
0.072,1450,11
0.072,1450,11
0.072,1450,11
0.072,1450,11
0.072,1450,11
0.072,1450,11
0.072,1450,11
0.072,1450,11
0.072,1450,11
0.072,1450,11
0.072,1460,11
0.072,1460,11
0.072,1460,11
0.072,1460,11
0.072,1460,11
0.072,1460,11
0.072,1460,11
0.072,1460,11
0.072,1460,11
0.072,1460,11
0.072,1470,11
0.072,1470,11
0.072,1470,11
0.072,1470,11
0.072,1470,11
0.072,1470,11
0.072,1470,11
0.072,1470,11
0.072,1470,11
0.072,1470,11
0.072,1480,11
0.072,1480,11
0.072,1480,11
0.072,1480,11
0.072,1480,11
0.072,1480,11
0.072,1480,11
0.072,1480,11
0.072,1480,11
0.072,1480,11
0.072,1490,2
0.072,1490,2
0.072,1490,2
0.072,1490,2
0.072,1490,2
0.072,1490,2
0.072,1490,2
0.072,1490,2
0.072,1490,2
0.072,1490,2
0.072,1500,3
0.072,1500,3
0.072,1500,3
0.072,1500,3
0.072,1500,3
0.072,1500,3
0.072,1500,3
0.072,1500,3
0.072,1500,3
0.072,1500,3
0.072,1510,6
0.072,1510,6
0.072,1510,6
0.072,1510,6
0.072,1510,6
0.072,1510,6
0.072,1510,6
0.072,1510,6
0.072,1510,6
0.072,1510,6
0.072,1520,11
0.072,1520,11
0.072,1520,11
0.072,1520,11
0.072,1520,11
0.072,1520,11
0.072,1520,11
0.072,1520,11
0.072,1520,11
0.072,1520,11
0.072,1530,11
0.072,1530,11
0.072,1530,11
0.072,1530,11
0.072,1530,11
0.072,1530,11
0.072,1530,11
0.072,1530,11
0.072,1530,11
0.072,1530,11
0.072,1540,1
0.072,1540,1
0.072,1540,1
0.072,1540,1
0.072,1540,1
0.072,1540,1
0.072,1540,1
0.072,1540,1
0.072,1540,1
0.072,1540,1
0.072,1550,11
0.072,1550,11
0.072,1550,11
0.072,1550,11
0.072,1550,11
0.072,1550,11
0.072,1550,11
0.072,1550,11
0.072,1550,11
0.072,1550,11
0.072,1560,11
0.072,1560,11
0.072,1560,11
0.072,1560,11
0.072,1560,11
0.072,1560,11
0.072,1560,11
0.072,1560,11
0.072,1560,11
0.072,1560,11
0.072,1570,1
0.072,1570,1
0.072,1570,1
0.072,1570,1
0.072,1570,1
0.072,1570,1
0.072,1570,1
0.072,1570,1
0.072,1570,1
0.072,1570,1
0.072,1580,1
0.072,1580,1
0.072,1580,1
0.072,1580,1
0.072,1580,1
0.072,1580,1
0.072,1580,1
0.072,1580,1
0.072,1580,1
0.072,1580,1
0.072,1590,1
0.072,1590,1
0.072,1590,1
0.072,1590,1
0.072,1590,1
0.072,1590,1
0.072,1590,1
0.072,1590,1
0.072,1590,1
0.072,1590,1
0.072,1600,6
0.072,1600,6
0.072,1600,6
0.072,1600,6
0.072,1600,6
0.072,1600,6
0.072,1600,6
0.072,1600,6
0.072,1600,6
0.072,1600,6
0.072,1610,1
0.072,1610,1
0.072,1610,1
0.072,1610,1
0.072,1610,1
0.072,1610,1
0.072,1610,1
0.072,1610,1
0.072,1610,1
0.072,1610,1
0.072,1620,1
0.072,1620,1
0.072,1620,1
0.072,1620,1
0.072,1620,1
0.072,1620,1
0.072,1620,1
0.072,1620,1
0.072,1620,1
0.072,1620,1
0.072,1630,4
0.072,1630,4
0.072,1630,4
0.072,1630,4
0.072,1630,4
0.072,1630,4
0.072,1630,4
0.072,1630,4
0.072,1630,4
0.072,1630,4
0.072,1640,4
0.072,1640,4
0.072,1640,4
0.072,1640,4
0.072,1640,4
0.072,1640,4
0.072,1640,4
0.072,1640,4
0.072,1640,4
0.072,1640,4
0.072,1650,2
0.072,1650,2
0.072,1650,2
0.072,1650,2
0.072,1650,2
0.072,1650,2
0.072,1650,2
0.072,1650,2
0.072,1650,2
0.072,1650,2
0.072,1660,4
0.072,1660,4
0.072,1660,4
0.072,1660,4
0.072,1660,4
0.072,1660,4
